Health/Disease,Macroeconomics/Finance,Natural Sciences/Climate,Other,Politics/Intl Relations,Technology,date,entropy_b,entropy_c,entropy_d,entropy_human,entropy_sage,entropy_te,ifp_id,n_forecasts,n_forecasts_b,n_forecasts_c,n_forecasts_d,n_forecasts_sage,n_forecasts_te,ordinal,p_updates,stage,variance_b,variance_c,variance_d,variance_human,variance_sage,variance_te
0,0,0,1,0,0,2018-05-04,0,0,0,1.359335862,0.693043673,0.691516303,1082,4,0,1,0,2,2,0,0,0.288135593,0,0,0,0.290046496,0.0139,0.0875
0,0,0,0,1,0,2018-05-04,0,2.776011162,0,3.569672657,3.242162131,2.3240972,1523,43,0,20,0,31,12,0,0,0.219178082,0,0.566540237,0,0.665553737,0.624741158,0.67666369
0,0,0,1,0,0,2018-05-04,0,1.189544439,0,1.927493851,1.420786896,1.076424749,1280,10,0,6,0,7,3,1,0,0.296,0,0.247141352,0,0.338224456,0.285782007,0.158893221
0,1,0,0,0,0,2018-05-04,0,0.422205252,0,2.440560926,0.422205252,2.298173634,1541,12,0,2,0,2,10,1,0,0.380952381,0,0.59735,0,0.289501778,0.59735,0.109560882
0,0,0,0,1,0,2018-05-04,0,2.361669799,0,3.110990584,2.608527858,2.192802936,1442,24,0,12,0,15,9,0,0,0.207207207,0,0.546410319,0,0.476579621,0.51526588,0.171963574
0,0,0,0,1,0,2018-05-04,0,2.373121554,0,2.998926449,2.76952356,1.489307737,1478,27,0,14,0,21,6,0,0,0.154362416,0,0.495155796,0,0.523242513,0.450574146,0.67722782
0,0,0,0,1,0,2018-05-04,0,1.98855107,0,2.115378472,2.115378472,0,1154,10,0,9,0,10,0,0,0,0.258823529,0,0.469744098,0,0.45763867,0.45763867,0
0,0,0,0,1,0,2018-05-04,0,3.112831023,0,3.305938667,3.232988829,0.684998337,1181,31,0,25,0,29,2,1,0,0.258823529,0,0.351600124,0,0.40164032,0.402319046,0.1524
0,0,0,0,1,0,2018-05-04,0,0,0,1.67548163,0.55149003,1.313926277,1577,8,0,1,0,2,6,0,0,0.219178082,0,0,0,0.462611051,0.4375,0.413649073
0,0,0,0,1,0,2018-05-04,0,3.041949571,0,3.3569597,3.207796276,1.384970911,1559,32,0,23,0,28,4,0,0,0.112676056,0,0.492834431,0,0.498455827,0.523302491,0.071271926
0,0,0,0,1,0,2018-05-04,0,2.607342141,0,2.873310771,2.83378023,0,1127,20,0,15,0,19,1,0,0,0.846153846,0,0.399389457,0,0.458741467,0.452330085,0
0,1,0,0,0,0,2018-05-04,0,2.587814794,0,3.234903234,2.996328375,1.696619027,1451,30,0,15,0,23,7,1,0,0.207207207,0,0.385445706,0,0.390224786,0.362944678,0.467614654
0,1,0,0,0,0,2018-05-04,0,2.683441926,0,3.074409839,2.983151304,0.692760589,1406,26,0,18,0,24,2,1,0,0.46,0,0.392371375,0,0.399593142,0.394419316,0.032675
0,0,0,0,1,0,2018-05-04,0,0,0,0.687627417,0,0,1064,2,0,0,0,1,1,0,0,0.3,0,0,0,0.0931,0,0
0,0,0,0,1,0,2018-05-04,0,2.978583081,0,3.33172629,3.237657393,1.403994002,1388,34,0,23,0,29,5,0,0,0.192307692,0,0.520752209,0,0.526097225,0.480975078,0.172240975
0,0,0,0,1,0,2018-05-04,0,0,0,1.884007217,0,1.720867946,1343,9,0,1,0,1,8,0,0,0.344827586,0,0,0,0.777483884,0,0.789512435
0,0,0,0,1,0,2018-05-04,0,0,0,0.685375204,0,0.685375204,1100,2,0,0,0,0,2,0,0,0.288135593,0,0,0,0.16,0,0.16
0,1,0,0,0,0,2018-05-04,0,1.588554675,0,2.680169503,2.056795654,1.912658625,1019,15,0,5,0,8,7,1,0,0.653846154,0,0.296121133,0,0.352133969,0.332545913,0.367310485
0,1,0,0,0,0,2018-05-04,0,0,0,0,0,0,1115,1,0,1,0,1,0,0,0,0.3,0,0,0,0,0,0
0,0,0,0,1,0,2018-05-04,0,0.69762072,0,2.211172711,1.176916834,1.795909156,1370,22,0,4,0,8,14,0,0,0.526315789,0,0.483409875,0,0.289031819,0.378815739,0.219230948
0,0,0,0,1,0,2018-05-04,0,0,0,2.992396815,0,2.941530804,1415,20,0,1,0,1,19,0,0,0.46,0,0,0,0.150325344,0,0.140848928
0,0,0,1,0,0,2018-05-04,0,2.649858587,0,3.57756682,2.893292359,2.875796917,1289,43,0,17,0,22,21,0,0,0.578125,0,0.607346439,0,0.624589153,0.641154188,0.604457756
0,0,0,1,0,0,2018-05-04,0,2.53412895,0,3.17691714,2.828610694,1.98763736,1307,29,0,16,0,21,8,0,0,0.306122449,0,0.565335316,0,0.607067103,0.565654826,0.540201596
0,0,0,0,1,0,2018-05-04,0,1.752476284,0,1.96812604,1.841992933,0.001937787,1136,13,0,10,0,11,2,0,0,0.333333333,0,0.405263146,0,0.412497635,0.391794926,0.4899
0,0,0,0,1,0,2018-05-04,0,2.185492484,0,2.450031317,2.409124599,0,1226,26,0,20,0,25,1,0,0,0.393617021,0,0.324078227,0,0.302945818,0.307774668,0
0,0,0,0,1,0,2018-05-04,0,0,0,0,0,0,1379,1,0,1,0,1,0,0,0,0.192307692,0,0,0,0,0,0
0,0,0,1,0,0,2018-05-04,0,0,0,1.937349144,0,1.781847377,1352,7,0,1,0,1,6,0,0,0.344827586,0,0,0,0.226121611,0,0.24371706
0,0,0,1,0,0,2018-05-04,0,0,0,1.181632048,0,0.885731071,1091,4,0,1,0,1,3,0,0,0.288135593,0,0,0,0.682242396,0,0.735391052
0,0,0,1,0,0,2018-05-04,0,2.815600652,0,3.460476108,3.247081031,1.863135238,1532,38,0,20,0,30,8,1,0,0.219178082,0,0.461183205,0,0.466467922,0.419211026,0.571856266
0,0,0,0,1,0,2018-05-04,0,0,0,2.376706176,0,2.279351116,1604,12,0,1,0,1,11,0,0,0.357142857,0,0,0,0.48680444,0,0.505364594
0,0,0,0,1,0,2018-05-04,0,2.555350651,0,2.670275908,2.670275908,0,1190,19,0,16,0,19,0,1,0,0.333333333,0,0.551599626,0,0.574035028,0.574035028,0
0,0,0,0,1,0,2018-05-04,0,0,0,0,0,0,1199,1,0,1,0,1,0,0,0,0.258823529,0,0,0,0,0,0
0,0,0,0,1,0,2018-05-04,0,0,0,0.940899658,0,0.675768385,1217,3,0,1,0,1,2,1,0,0.393617021,0,0,0,0.2765049,0,0.0531
0,0,0,0,1,0,2018-05-04,0,0,0,1.333642477,0,1.333642477,1469,4,0,0,0,0,4,0,0,0.154362416,0,0,0,0.393570731,0,0.393570731
0,0,0,0,1,0,2018-05-04,0,0,0,0,0,0,1003,1,0,0,0,0,1,0,0,0.315217391,0,0,0,0,0,0
0,0,0,0,1,0,2018-05-04,0,0,0,0,0,0,995,1,0,0,0,0,1,0,0,0.397260274,0,0,0,0,0,0
0,0,0,0,1,0,2018-05-04,0,0,0,0.949261286,0,0.949261286,1271,3,0,0,0,0,3,1,0,0.25170068,0,0,0,0.288921562,0,0.288921562
0,0,0,0,1,0,2018-05-04,0,0,0,1.776379892,0,1.776379892,1667,7,0,0,0,0,7,0,0,0.092783505,0,0,0,0.538789849,0,0.538789849
0,0,0,0,1,0,2018-05-05,0,2.700871483,0,3.452666546,3.260773124,1.770039762,1568,38,0,18,0,32,6,0,0,0.11971831,0,0.503627495,0,0.508372037,0.488356671,0.278272592
0,1,0,0,0,0,2018-05-05,0,2.173962612,0,2.620062378,2.37831069,1.087478851,929,15,0,10,0,12,3,1,0,0.694117647,0,0.229867981,0,0.199616116,0.210049018,0.099773301
0,0,0,0,1,0,2018-05-05,0,1.568107932,0,2.150349425,2.150349425,0,1163,9,0,5,0,9,0,0,0,0.264705882,0,0.274697233,0,0.340003465,0.340003465,0
0,0,0,0,1,0,2018-05-05,0,0.612139926,0,1.754845126,1.748037533,0,1397,10,0,3,0,9,1,0,0,0.543859649,0,0.529407426,0,0.456415104,0.455756096,0
0,0,0,0,1,0,2018-05-05,0,1.316437947,0,1.657583272,1.622236421,0.927607594,1325,27,0,8,0,11,16,1,0,0.543859649,0,0.014262166,0,0.045672502,0.01277988,0.05799303
0,0,1,0,0,0,2018-05-05,0,2.686348096,0,4.445719849,3.350782404,4.06283864,1514,113,0,21,0,37,76,1,0,0.395348837,0,0.219299897,0,0.391797091,0.274679668,0.42316908
0,0,0,0,1,0,2018-05-05,0,3.630441979,0,4.497465449,3.853471155,3.782836775,1757,112,0,46,0,58,54,0,0,0.0234375,0,0.557739852,0,0.508044134,0.550567452,0.411344262
0,0,0,1,0,0,2018-05-05,0,3.18364971,0,4.813949657,3.561905647,4.479060536,1730,167,0,27,0,41,126,1,0,0.033333333,0,0.350935248,0,0.410699348,0.370366823,0.412082528
0,0,0,1,0,0,2018-05-05,0,2.722111817,0,3.445961322,3.100483866,2.216266725,1550,52,0,22,0,34,18,1,0,0.11971831,0,0.533833996,0,0.550113837,0.543968485,0.554816874
0,0,0,0,1,0,2018-05-05,0,2.604585296,0,4.451760875,2.782340124,4.244930083,1766,118,0,18,0,21,97,0,0,0.136363636,0,0.193083658,0,0.189125001,0.183881327,0.189124668
0,0,0,0,0,1,2018-05-05,0,3.343373775,0,4.861423578,3.696208979,4.497338538,1694,150,0,32,0,46,104,1,0,0.103448276,0,0.494381787,0,0.484624431,0.518811965,0.448886465
1,0,0,0,0,0,2018-05-05,0,3.121933957,0,4.070939745,3.337509721,3.436648799,1703,112,0,40,0,55,57,0,0,0.047619048,0,0.409971018,0,0.424313595,0.371288848,0.462435784
0,1,0,0,0,0,2018-05-05,0,2.395124799,0,2.796289226,2.488066271,1.638872759,875,23,0,14,0,17,6,1,0,0.513043478,0,0.365792435,0,0.338407739,0.371335908,0.138822383
0,0,0,0,1,0,2018-05-05,0,3.297576326,0,4.195003408,3.640020396,3.34289748,1739,86,0,35,0,49,37,0,0,0.033333333,0,0.519981686,0,0.521394479,0.495341134,0.553211501
0,0,0,0,1,0,2018-05-05,0,2.702368148,0,3.197084102,3.116474455,1.927666485,1640,48,0,28,0,40,8,0,0,0.111111111,0,0.396243682,0,0.38908468,0.408584501,0.020284662
0,0,0,0,1,0,2018-05-05,0,3.015906907,0,3.233698488,3.108423384,1.368487248,1685,38,0,27,0,30,8,0,0,0.151515152,0,0.443438073,0,0.48820031,0.493946339,0.216785655
0,0,0,0,1,0,2018-05-05,0,1.523642603,0,2.834871366,1.523642603,2.526978971,1649,41,0,8,0,8,33,0,0,0.084745763,0,0.030529003,0,0.040873196,0.030529003,0.042933027
0,0,0,0,1,0,2018-05-05,0,1.993115105,0,4.693715288,2.741629134,4.541456759,1631,153,0,13,0,24,129,0,0,0.149253731,0,0.364159958,0,0.25788632,0.29924193,0.249434172
0,0,0,0,1,0,2018-05-05,0,2.548602325,0,2.851236534,2.622741369,1.264298952,1253,20,0,15,0,16,4,0,0,0.469135802,0,0.466655723,0,0.456267582,0.45787008,0.445325305
0,0,0,0,1,0,2018-05-05,0,0.680113359,0,1.073462764,1.073462764,0,1073,3,0,2,0,3,0,0,0,0.305882353,0,0.1776,0,0.283836823,0.283836823,0
0,0,0,0,1,0,2018-05-05,0,3.300278523,0,4.302336829,3.560066858,3.719340805,1775,111,0,46,0,60,51,0,0,0.0234375,0,0.453869668,0,0.62202674,0.499607778,0.594673316
0,1,0,0,0,0,2018-05-05,0,2.946573505,0,4.938576386,3.232514692,4.739035098,1712,197,0,32,0,46,151,1,0,0.090909091,0,0.453609163,0,0.370354973,0.426531573,0.348489529
0,1,0,0,0,0,2018-05-05,0,2.9770592,0,4.218727695,3.449745479,3.596470704,1721,102,0,26,0,46,56,1,0,0.050847458,0,0.349921753,0,0.354870081,0.330946758,0.373370208
0,0,0,0,1,0,2018-05-05,0,2.273073352,0,2.959378555,2.539346138,1.969036796,848,24,0,13,0,16,8,1,0,0.333333333,0,0.450294134,0,0.357531035,0.406732058,0.163847032
0,0,0,0,1,0,2018-05-05,0,1.370633089,0,2.88888743,1.398088325,2.636158843,830,21,0,4,0,5,16,1,0,0.694117647,0,0.236180766,0,0.525766087,0.569921081,0.509992664
0,0,0,0,1,0,2018-05-05,0,1.9699987,0,2.292131187,2.123422278,0.5462478,1622,19,0,13,0,17,2,0,0,0.103092784,0,0.271540102,0,0.35895853,0.376425388,0.14
1,0,0,0,0,0,2018-05-05,0,2.124928871,0,2.714556728,2.436631223,1.633252225,1613,22,0,11,0,16,6,0,0,0.103092784,0,0.329476008,0,0.387759136,0.418999283,0.11447018
0,0,0,0,1,0,2018-05-05,0,0,0,1.319420365,0.641967618,0.693147181,1361,4,0,1,0,2,2,0,0,0.356321839,0,0,0,0.260844987,0.2709,0
0,0,0,1,0,0,2018-05-05,0,3.251112697,0,4.386249268,3.505040331,3.857142019,1676,110,0,37,0,52,58,1,0,0.151515152,0,0.521882537,0,0.547044281,0.552738116,0.503575623
0,1,0,0,0,0,2018-05-05,0,2.56410801,0,3.511185912,2.765170026,2.868355904,893,35,0,14,0,17,18,1,0,0.522123894,0,0.295163766,0,0.23083643,0.277268702,0.175516326
0,0,0,1,0,0,2018-05-05,0,3.203980029,0,4.095118659,3.463025452,3.337438518,1658,66,0,28,0,37,29,1,0,0.104166667,0,0.421354575,0,0.339532926,0.414290754,0.203126161
0,0,0,0,1,0,2018-05-05,0,1.242153955,0,1.76214452,1.76214452,0,987,9,0,5,0,9,0,0,0,0.320652174,0,0.280465231,0,0.525497933,0.525497933,0
0,0,0,0,1,0,2018-05-05,0,0.830471712,0,1.41815591,0.848421767,0.587856479,947,8,0,4,0,6,2,0,0,0.694117647,0,0.07,0,0.431525062,0.450356994,0.2625
0,0,0,0,1,0,2018-05-05,0,2.265394441,0,2.879454882,2.716767281,1.002911411,974,19,0,10,0,16,3,0,0,0.333333333,0,0.366347691,0,0.469559103,0.44919873,0.468852026
0,0,0,1,0,0,2018-05-05,0,1.079744073,0,3.55175544,1.597521214,3.399152825,1334,35,0,3,0,5,30,0,0,0.356321839,0,0.330430036,0,0.153217346,0.265781787,0.118077764
1,0,0,0,0,0,2018-05-05,0,2.245759257,0,2.346323041,2.249234326,0.178475689,1262,17,0,10,0,12,5,1,0,0.348623853,0,0.353129932,0,0.590595668,0.526971299,0.235562008
0,0,0,0,1,0,2018-05-05,0,0.954124785,0,2.154411001,1.297422754,1.603681785,1586,23,0,6,0,8,15,0,0,0.944444444,0,0.041249269,0,0.033553276,0.03650726,0.031463604
0,1,0,0,0,0,2018-05-05,0,3.112750505,0,3.660058214,3.38369388,2.239470369,1433,47,0,27,0,36,11,1,0,0.3,0,0.499336212,0,0.483364691,0.488066876,0.46761649
1,0,0,0,0,0,2018-05-05,0,1.908196898,0,2.972950358,2.11906776,2.425328339,1424,31,0,14,0,19,12,1,0,0.220183486,0,0.467938884,0,0.487744443,0.469043363,0.297940619
0,0,0,0,1,0,2018-05-05,0,2.170756955,0,3.051223138,2.793177,1.583068072,1011,25,0,12,0,20,5,0,0,0.320652174,0,0.658208374,0,0.552740526,0.569283677,0.308463661
0,0,0,1,0,0,2018-05-05,0,2.47556416,0,2.937330412,2.712300094,2.014224937,1496,32,0,15,0,20,12,0,0,0.161073826,0,0.489147691,0,0.515186043,0.511637193,0.111851582
0,0,0,0,1,0,2018-05-05,0,2.853077322,0,3.199509779,3.014052451,1.444245443,1487,41,0,28,0,33,8,0,0,0.161073826,0,0.600479115,0,0.623423802,0.609066927,0.678665868
0,0,0,1,0,0,2018-05-05,0,0,0,1.359335862,0.693043673,0.691516303,1082,4,0,1,0,2,2,0,0,0.293785311,0,0,0,0.290046496,0.0139,0.0875
0,0,0,0,1,0,2018-05-05,0,2.776011162,0,3.597262427,3.242162131,2.41729016,1523,44,0,20,0,31,13,0,0,0.232876712,0,0.566540237,0,0.661290462,0.624741158,0.651346921
0,0,0,1,0,0,2018-05-05,0,1.189544439,0,1.991645946,1.420786896,1.203804198,1280,11,0,6,0,7,4,1,0,0.304,0,0.247141352,0,0.336595377,0.285782007,0.323382199
0,1,0,0,0,0,2018-05-05,0,0.919826348,0,2.669110165,0.919826348,2.480015644,1541,15,0,3,0,3,12,1,0,0.404761905,0,0.487913442,0,0.27696143,0.487913442,0.117727851
0,0,0,0,1,0,2018-05-05,0,2.805715047,0,3.50526845,3.111983993,2.394104923,1442,35,0,18,0,24,11,0,0,0.216216216,0,0.467613073,0,0.423582715,0.441229232,0.160327621
0,0,0,0,1,0,2018-05-05,0,2.861496595,0,3.554352824,3.300911369,2.063793898,1478,49,0,23,0,38,11,0,0,0.161073826,0,0.559156783,0,0.607308063,0.581706632,0.68265088
0,0,0,0,1,0,2018-05-05,0,1.693653969,0,2.230381236,2.230381236,0,1154,11,0,6,0,11,0,0,0,0.264705882,0,0.25803453,0,0.418503447,0.418503447,0
0,0,0,0,1,0,2018-05-05,0,3.112831023,0,3.305938667,3.232988829,0.684998337,1181,31,0,25,0,29,2,1,0,0.264705882,0,0.351600124,0,0.40164032,0.402319046,0.1524
0,0,0,0,1,0,2018-05-05,0,2.463105184,0,2.922393511,2.791170144,0.831949677,1577,25,0,15,0,21,4,0,0,0.232876712,0,0.449170539,0,0.427332491,0.412371021,0.490057395
0,0,0,0,1,0,2018-05-05,0,3.325175181,0,3.651607042,3.54243412,1.384970911,1559,42,0,30,0,38,4,0,0,0.11971831,0,0.456439071,0,0.458656961,0.477330709,0.071271926
0,0,0,0,1,0,2018-05-05,0,2.678460473,0,2.92821346,2.890768405,0,1127,21,0,16,0,20,1,0,0,0.865384615,0,0.387631902,0,0.447883074,0.440936658,0
0,1,0,0,0,0,2018-05-05,0,2.660306659,0,3.297598436,3.044862471,1.801692059,1451,33,0,16,0,24,9,1,0,0.216216216,0,0.373914344,0,0.398756933,0.357008281,0.484909119
0,1,0,0,0,0,2018-05-05,0,2.683441926,0,3.074409839,2.983151304,0.692760589,1406,26,0,18,0,24,2,1,0,0.48,0,0.392371375,0,0.399593142,0.394419316,0.032675
0,0,0,0,1,0,2018-05-05,0,0,0,0.687627417,0,0,1064,2,0,0,0,1,1,0,0,0.305882353,0,0,0,0.0931,0,0
0,0,0,0,1,0,2018-05-05,0,3.073249162,0,3.398243558,3.345060761,0.831513766,1388,36,0,26,0,33,3,0,0,0.198717949,0,0.549221826,0,0.53633894,0.512913744,0.213633976
0,0,0,0,1,0,2018-05-05,0,2.286259185,0,2.474055186,2.474055186,0,1343,15,0,11,0,15,0,0,0,0.356321839,0,0.403094934,0,0.480965071,0.480965071,0
0,0,0,0,1,0,2018-05-05,0,0,0,0.685375204,0,0.685375204,1100,2,0,0,0,0,2,0,0,0.293785311,0,0,0,0.16,0,0.16
0,1,0,0,0,0,2018-05-05,0,1.928986982,0,2.808263985,2.283948914,1.912658625,1019,17,0,7,0,10,7,1,0,0.666666667,0,0.272694645,0,0.334652496,0.302855296,0.367310485
0,1,0,0,0,0,2018-05-05,0,0,0,0,0,0,1115,1,0,1,0,1,0,0,0,0.305882353,0,0,0,0,0,0
0,0,0,0,1,0,2018-05-05,0,1.275490693,0,2.42686318,1.610132432,1.85681093,1370,27,0,6,0,10,17,0,0,0.543859649,0,0.398263843,0,0.268371517,0.34007243,0.20721013
0,0,0,0,1,0,2018-05-05,0,0,0,3.255406779,0.689534359,3.175660682,1415,26,0,1,0,2,24,0,0,0.48,0,0,0,0.135857144,0.1504,0.128458806
0,0,0,1,0,0,2018-05-05,0,2.649858587,0,3.656005529,2.944045227,2.981547078,1289,46,0,17,0,23,23,0,0,0.59375,0,0.607346439,0,0.619779618,0.645400386,0.590425005
0,0,0,1,0,0,2018-05-05,0,2.609282951,0,3.324121807,2.885364586,2.315843856,1307,33,0,17,0,22,11,0,0,0.316326531,0,0.560530425,0,0.60003893,0.560343168,0.526672315
0,0,0,0,1,0,2018-05-05,0,2.316171114,0,2.770588921,2.706996255,0,1136,28,0,19,0,27,1,0,0,0.340909091,0,0.452935929,0,0.455135464,0.455551037,0
0,0,0,0,1,0,2018-05-05,0,2.185492484,0,2.474764932,2.434409135,0,1226,28,0,20,0,27,1,0,0,0.404255319,0,0.324078227,0,0.296136382,0.30068231,0
0,0,0,0,1,0,2018-05-05,0,0,0,0,0,0,1379,1,0,0,0,0,1,0,0,0.198717949,0,0,0,0,0,0
0,0,0,1,0,0,2018-05-05,0,0,0,1.937349144,0,1.781847377,1352,7,0,1,0,1,6,0,0,0.356321839,0,0,0,0.226121611,0,0.24371706
0,0,0,1,0,0,2018-05-05,0,0,0,1.181632048,0,0.885731071,1091,4,0,1,0,1,3,0,0,0.293785311,0,0,0,0.682242396,0,0.735391052
0,0,0,1,0,0,2018-05-05,0,2.99453176,0,3.764169242,3.415083482,2.580579988,1532,51,0,24,0,36,15,1,0,0.232876712,0,0.501670768,0,0.494667658,0.458700415,0.491277143
0,0,0,0,1,0,2018-05-05,0,1.75573008,0,2.634753362,2.047573205,1.826982246,1604,16,0,6,0,8,8,0,0,0.380952381,0,0.265629836,0,0.435585415,0.244763391,0.527388447
0,0,0,0,1,0,2018-05-05,0,0.652377234,0,1.537502485,1.25672963,0.169144209,1190,7,0,2,0,5,2,1,0,0.340909091,0,0.441875,0,0.686843726,0.711154483,0.529875
0,0,0,0,1,0,2018-05-05,0,1.772346152,0,2.098584981,2.098584981,0,1199,10,0,7,0,10,0,0,0,0.264705882,0,0.487975769,0,0.483319042,0.483319042,0
0,0,0,0,1,0,2018-05-05,0,1.494058364,0,1.849730057,1.849730057,0,1217,7,0,5,0,7,0,1,0,0.404255319,0,0.187461597,0,0.165557763,0.165557763,0
0,0,0,0,1,0,2018-05-05,0,0,0,1.751453791,0,1.751453791,1469,6,0,0,0,0,6,0,0,0.161073826,0,0,0,0.364044877,0,0.364044877
0,0,0,0,1,0,2018-05-05,0,0,0,0,0,0,1003,1,0,0,0,0,1,0,0,0.320652174,0,0,0,0,0,0
0,0,0,0,1,0,2018-05-05,0,0,0,0,0,0,995,1,0,0,0,0,1,0,0,0.404109589,0,0,0,0,0,0
0,0,0,0,1,0,2018-05-05,0,0,0,0.949261286,0,0.949261286,1271,3,0,0,0,0,3,1,0,0.258503401,0,0,0,0.288921562,0,0.288921562
0,0,0,0,1,0,2018-05-05,0,0,0,1.928917806,0,1.928917806,1667,8,0,0,0,0,8,0,0,0.103092784,0,0,0,0.504769868,0,0.504769868
0,0,0,0,1,0,2018-05-06,0,2.700871483,0,3.492179182,3.260773124,1.96948059,1568,40,0,18,0,32,8,0,0,0.126760563,0,0.503627495,0,0.521767407,0.488356671,0.49562277
0,1,0,0,0,0,2018-05-06,0,2.12978437,0,2.332691946,2.332691946,0,929,11,0,9,0,11,0,1,0,0.705882353,0,0.259668113,0,0.25887484,0.25887484,0
0,0,0,0,1,0,2018-05-06,0,3.184257519,0,3.668798586,3.466067339,1.973290599,1163,48,0,29,0,38,10,0,0,0.270588235,0,0.511168323,0,0.519455638,0.495899218,0.587542851
0,0,0,0,1,0,2018-05-06,0,2.206999655,0,2.840317565,2.752029812,0.397329631,1397,24,0,13,0,21,3,0,0,0.561403509,0,0.552644341,0,0.520980097,0.49995261,0.6419415
0,0,0,0,1,0,2018-05-06,0,1.380574292,0,2.489158521,1.614249037,2.008846157,1325,56,0,17,0,25,31,1,0,0.561403509,0,0.050786585,0,0.066451181,0.082026627,0.050128582
0,0,1,0,0,0,2018-05-06,0,2.010023797,0,2.880941084,2.118798643,2.264657339,1514,23,0,11,0,12,11,1,0,0.418604651,0,0.525318114,0,0.405056018,0.504624349,0.255458828
0,0,0,0,1,0,2018-05-06,0,2.843169409,0,3.959235284,2.985223404,3.491584888,1757,64,0,21,0,24,40,0,0,0.03125,0,0.522642006,0,0.476079978,0.520068509,0.437017576
0,0,0,1,0,0,2018-05-06,0,3.400018875,0,4.996773279,3.836045752,4.623521423,1730,200,0,33,0,56,144,1,0,0.044444444,0,0.339862806,0,0.40579386,0.382886504,0.404760952
0,0,0,1,0,0,2018-05-06,0,2.275710448,0,2.901160049,2.404471014,2.030082133,1550,26,0,13,0,15,11,1,0,0.126760563,0,0.325684119,0,0.493488854,0.395567419,0.573358968
0,0,0,0,1,0,2018-05-06,0,2.991445755,0,4.695583224,3.194868977,4.444656296,1766,161,0,29,0,36,125,0,0,0.181818182,0,0.26371797,0,0.246885094,0.248367871,0.246152143
0,0,0,0,0,1,2018-05-06,0,3.503555871,0,5.019904664,3.844286857,4.657617651,1694,175,0,37,0,53,122,1,0,0.137931034,0,0.470694816,0,0.482186636,0.504919708,0.456570143
1,0,0,0,0,0,2018-05-06,0,2.915797061,0,3.745685722,3.151248531,2.944024532,1703,86,0,31,0,44,42,0,0,0.063492063,0,0.423956209,0,0.442424057,0.458780538,0.421606198
0,1,0,0,0,0,2018-05-06,0,1.669455706,0,1.701446306,1.701446306,0,875,9,0,8,0,9,0,1,0,0.52173913,0,0.531864424,0,0.530903542,0.530903542,0
0,0,0,0,1,0,2018-05-06,0,3.297576326,0,4.244694262,3.640020396,3.454964612,1739,90,0,35,0,49,41,0,0,0.044444444,0,0.519981686,0,0.514700935,0.495341134,0.53658489
0,0,0,0,1,0,2018-05-06,0,1.6809948,0,2.089158942,2.016500662,0,1640,19,0,13,0,18,1,0,0,0.122222222,0,0.471284874,0,0.480818271,0.49286458,0
0,0,0,0,1,0,2018-05-06,0,3.015906907,0,3.265690399,3.108423384,1.593504124,1685,39,0,27,0,30,9,0,0,0.166666667,0,0.443438073,0,0.482540369,0.493946339,0.214720614
0,0,0,0,1,0,2018-05-06,0,2.894399923,0,3.407132098,3.007844385,2.607150482,1649,104,0,40,0,52,52,0,0,0.093220339,0,0.208994806,0,0.172332624,0.219397176,0.074965769
0,0,0,0,1,0,2018-05-06,0,2.267843059,0,4.835330688,2.921641394,4.675707505,1631,176,0,18,0,30,146,0,0,0.164179104,0,0.322537919,0,0.252148484,0.279215192,0.245490013
0,0,0,0,1,0,2018-05-06,0,2.938609919,0,3.327869298,3.087381497,1.786923978,1253,33,0,22,0,26,7,0,0,0.481481481,0,0.476160632,0,0.467401391,0.470629591,0.451647292
0,0,0,0,1,0,2018-05-06,0,2.400337416,0,2.883943259,2.669483468,1.386041304,1073,20,0,12,0,16,4,0,0,0.311764706,0,0.395377449,0,0.523138607,0.427195535,0.042017943
0,0,0,0,1,0,2018-05-06,0,3.48521192,0,4.428271155,3.720542874,3.828678128,1775,128,0,55,0,71,57,0,0,0.03125,0,0.424928204,0,0.606218119,0.470900181,0.586456889
0,1,0,0,0,0,2018-05-06,0,3.230982204,0,5.087883485,3.456658566,4.87067277,1712,229,0,42,0,56,173,1,0,0.121212121,0,0.429740009,0,0.361626198,0.411206487,0.341341673
0,1,0,0,0,0,2018-05-06,0,3.105761577,0,4.308657721,3.525514448,3.698119077,1721,110,0,29,0,49,61,1,0,0.06779661,0,0.36345778,0,0.364355596,0.349024586,0.375846478
0,0,0,0,1,0,2018-05-06,0,2.105362516,0,2.615218623,2.217759217,1.658244855,848,18,0,10,0,11,7,1,0,0.338983051,0,0.49145811,0,0.434241486,0.468677017,0.20430043
0,0,0,0,1,0,2018-05-06,0,1.931521412,0,3.104596158,1.946503105,2.738791971,830,26,0,7,0,8,18,1,0,0.705882353,0,0.241079952,0,0.534006351,0.517477933,0.513622901
0,0,0,0,1,0,2018-05-06,0,2.538191108,0,3.034622955,2.898625236,1.250324025,1622,35,0,22,0,31,4,0,0,0.113402062,0,0.410730921,0,0.391153483,0.40988041,0.115508387
1,0,0,0,0,0,2018-05-06,0,1.486661647,0,1.689597111,1.689597111,0,1613,8,0,7,0,8,0,0,0,0.113402062,0,0.189986917,0,0.179895157,0.179895157,0
0,0,0,0,1,0,2018-05-06,0,1.431857772,0,2.485069828,1.952540869,1.65795822,1361,14,0,5,0,8,6,0,0,0.367816092,0,0.492115066,0,0.469632391,0.487507138,0.338791119
