date,ifp_id,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,stability,unitroot_kpss,unitroot_pp,series_length,ratio,skew
2019-04-11,515,0.4032,0.4426,-0.2997,0.3715,-0.5527,0.5533,0.0475,0.622,20.0,0.9203,5.0,0.1979,0.0001,0.8029,1.2489,0.5646,0.2725,0.435,0.846,0.036,1.0,12.0,0.4723,0.0004,-3.1679,2.9855,0.0257,0.3051,0.4041,10.0,4.0,0.4891,0.5311,-34.3559,60.0,0.1659,6.1312
2019-04-12,515,0.4032,0.4426,-0.2997,0.3715,-0.5527,0.5533,0.0475,0.622,20.0,0.9203,5.0,0.1979,0.0001,0.8029,1.2489,0.5646,0.2725,0.435,0.846,0.036,1.0,12.0,0.4723,0.0004,-3.1679,2.9855,0.0257,0.3051,0.4041,10.0,4.0,0.4891,0.5311,-34.3559,60.0,0.1659,6.1312
2019-04-13,515,0.4032,0.4426,-0.2997,0.3715,-0.5527,0.5533,0.0475,0.622,20.0,0.9203,5.0,0.1979,0.0001,0.8029,1.2489,0.5646,0.2725,0.435,0.846,0.036,1.0,12.0,0.4723,0.0004,-3.1679,2.9855,0.0257,0.3051,0.4041,10.0,4.0,0.4891,0.5311,-34.3559,60.0,0.1659,6.1312
2019-04-14,515,0.4032,0.4426,-0.2997,0.3715,-0.5527,0.5533,0.0475,0.622,20.0,0.9203,5.0,0.1979,0.0001,0.8029,1.2489,0.5646,0.2725,0.435,0.846,0.036,1.0,12.0,0.4723,0.0004,-3.1679,2.9855,0.0257,0.3051,0.4041,10.0,4.0,0.4891,0.5311,-34.3559,60.0,0.1659,6.1312
2019-04-15,515,0.4032,0.4426,-0.2997,0.3715,-0.5527,0.5533,0.0475,0.622,20.0,0.9203,5.0,0.1979,0.0001,0.8029,1.2489,0.5646,0.2725,0.435,0.846,0.036,1.0,12.0,0.4723,0.0004,-3.1679,2.9855,0.0257,0.3051,0.4041,10.0,4.0,0.4891,0.5311,-34.3559,60.0,0.1659,6.1312
2019-04-16,515,0.4027,0.4423,-0.2999,0.3716,-0.5526,0.5533,0.0474,0.6227,20.0,0.9203,5.0,0.1966,0.0001,0.8027,1.2484,0.5619,0.2724,0.435,0.8433,0.0352,1.0,12.0,0.4726,0.0004,-3.1797,2.9721,0.0249,0.3035,0.4047,10.0,4.0,0.4892,0.5333,-34.3774,60.0,0.1663,6.1561
2019-04-17,515,0.4018,0.4414,-0.3002,0.3716,-0.5525,0.5532,0.0473,0.6242,20.0,0.9203,5.0,0.1932,0.0001,0.8022,1.2465,0.5567,0.2721,0.4346,0.8379,0.0339,1.0,12.0,0.4731,0.0004,-3.2012,2.9468,0.0234,0.3005,0.4057,10.0,4.0,0.4894,0.5374,-34.4177,60.0,0.167,6.2032
2019-04-19,515,0.4018,0.4414,-0.3002,0.3716,-0.5525,0.5532,0.0473,0.6242,20.0,0.9203,5.0,0.1932,0.0001,0.8022,1.2465,0.5567,0.2721,0.4346,0.8379,0.0339,1.0,12.0,0.4731,0.0004,-3.2012,2.9468,0.0234,0.3005,0.4057,10.0,4.0,0.4894,0.5374,-34.4177,60.0,0.167,6.2032
2019-04-20,515,0.4018,0.4414,-0.3002,0.3716,-0.5525,0.5532,0.0473,0.6242,20.0,0.9203,5.0,0.1932,0.0001,0.8022,1.2465,0.5567,0.2721,0.4346,0.8379,0.0339,1.0,12.0,0.4731,0.0004,-3.2012,2.9468,0.0234,0.3005,0.4057,10.0,4.0,0.4894,0.5374,-34.4177,60.0,0.167,6.2032
2019-04-21,515,0.4018,0.4414,-0.3002,0.3716,-0.5525,0.5532,0.0473,0.6242,20.0,0.9203,5.0,0.1932,0.0001,0.8022,1.2465,0.5567,0.2721,0.4346,0.8379,0.0339,1.0,12.0,0.4731,0.0004,-3.2012,2.9468,0.0234,0.3005,0.4057,10.0,4.0,0.4894,0.5374,-34.4177,60.0,0.167,6.2032
2019-04-22,515,0.4018,0.4414,-0.3002,0.3716,-0.5525,0.5532,0.0473,0.6242,20.0,0.9203,5.0,0.1932,0.0001,0.8022,1.2465,0.5567,0.2721,0.4346,0.8379,0.0339,1.0,12.0,0.4731,0.0004,-3.2012,2.9468,0.0234,0.3005,0.4057,10.0,4.0,0.4894,0.5374,-34.4177,60.0,0.167,6.2032
2019-04-23,515,0.4048,0.4429,-0.2987,0.3703,-0.5527,0.5529,0.0476,0.6217,20.0,0.9202,5.0,0.2176,0.0001,0.8041,1.246,0.5767,0.2723,0.4337,0.8552,0.0398,1.0,12.0,0.4706,0.0004,-3.1084,3.0488,0.0292,0.3113,0.4013,10.0,4.0,0.4878,0.5201,-34.2595,60.0,0.1642,6.0137
2019-04-24,515,0.4045,0.443,-0.299,0.3707,-0.5527,0.5531,0.0476,0.6212,20.0,0.9202,5.0,0.2223,0.0001,0.8038,1.2473,0.5737,0.2724,0.4343,0.8534,0.0388,1.0,12.0,0.471,0.0004,-3.1222,3.0346,0.0284,0.3099,0.402,10.0,4.0,0.4882,0.5226,-34.2837,60.0,0.1646,6.0402
2019-04-25,515,0.4045,0.443,-0.299,0.3707,-0.5527,0.5531,0.0476,0.6212,20.0,0.9202,5.0,0.2223,0.0001,0.8038,1.2473,0.5737,0.2724,0.4343,0.8534,0.0388,1.0,12.0,0.471,0.0004,-3.1222,3.0346,0.0284,0.3099,0.402,10.0,4.0,0.4882,0.5226,-34.2837,60.0,0.1646,6.0402
2019-04-26,515,0.4045,0.443,-0.299,0.3707,-0.5527,0.5531,0.0476,0.6212,20.0,0.9202,5.0,0.2223,0.0001,0.8038,1.2473,0.5737,0.2724,0.4343,0.8534,0.0388,1.0,12.0,0.471,0.0004,-3.1222,3.0346,0.0284,0.3099,0.402,10.0,4.0,0.4882,0.5226,-34.2837,60.0,0.1646,6.0402
2019-05-01,515,0.4038,0.4429,-0.2995,0.3712,-0.5527,0.5533,0.0475,0.6209,20.0,0.9203,5.0,0.2198,0.0001,0.8033,1.2485,0.5686,0.2725,0.4349,0.8496,0.0372,1.0,12.0,0.4716,0.0004,-3.1451,3.0102,0.0269,0.3073,0.4031,10.0,4.0,0.4887,0.5268,-34.3246,60.0,0.1653,6.0856
2019-05-02,515,0.4038,0.4429,-0.2995,0.3712,-0.5527,0.5533,0.0475,0.6209,20.0,0.9203,5.0,0.2198,0.0001,0.8033,1.2485,0.5686,0.2725,0.4349,0.8496,0.0372,1.0,12.0,0.4716,0.0004,-3.1451,3.0102,0.0269,0.3073,0.4031,10.0,4.0,0.4887,0.5268,-34.3246,60.0,0.1653,6.0856
2019-05-06,515,0.4038,0.4429,-0.2995,0.3712,-0.5527,0.5533,0.0475,0.6209,20.0,0.9203,5.0,0.2198,0.0001,0.8033,1.2485,0.5686,0.2725,0.4349,0.8496,0.0372,1.0,12.0,0.4716,0.0004,-3.1451,3.0102,0.0269,0.3073,0.4031,10.0,4.0,0.4887,0.5268,-34.3246,60.0,0.1653,6.0856
2019-05-08,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-14,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-16,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-17,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-18,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-19,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-20,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-21,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-22,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-24,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-26,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-28,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-29,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-05-30,515,0.4041,0.443,-0.2993,0.371,-0.5527,0.5532,0.0475,0.6209,20.0,0.9202,5.0,0.2209,0.0001,0.8035,1.2481,0.5707,0.2725,0.4347,0.8513,0.0379,1.0,12.0,0.4714,0.0004,-3.1355,3.0206,0.0275,0.3084,0.4026,10.0,4.0,0.4885,0.525,-34.3073,60.0,0.165,6.0663
2019-04-11,516,0.4116,0.2961,-0.2607,0.2019,-0.5803,0.5643,-0.061,0.183,13.0,0.9609,7.0,0.5564,0.0001,0.7737,1.8116,1.0239,0.2077,0.1561,0.6867,-0.1146,1.0,3.0,0.6607,0.0003,-1.2039,-0.6546,-0.2904,0.2775,0.1113,3.0,2.0,0.4656,0.1785,-20.576,37.0,0.1588,2.4856
2019-04-12,516,-0.1071,0.0939,-0.4917,0.3357,-0.6392,0.516,0.0309,0.9793,23.0,0.9948,7.0,0.0012,0.0012,0.5,8.5057,0.1689,0.0322,0.5317,0.9455,0.005,1.0,3.0,0.3184,0.003,1.1407,-0.0769,-0.4728,0.388,0.2011,1.0,2.0,0.2957,0.2439,-37.3351,37.0,0.3645,3.1291
2019-04-13,516,-0.1071,0.0939,-0.4917,0.3357,-0.6392,0.516,0.0309,0.9793,23.0,0.9948,7.0,0.0012,0.0012,0.5,8.5057,0.1689,0.0322,0.5317,0.9455,0.005,1.0,3.0,0.3184,0.003,1.1407,-0.0769,-0.4728,0.388,0.2011,1.0,2.0,0.2957,0.2439,-37.3351,37.0,0.3645,3.1291
2019-04-14,516,-0.1071,0.0939,-0.4917,0.3357,-0.6392,0.516,0.0309,0.9793,23.0,0.9948,7.0,0.0012,0.0012,0.5,8.5057,0.1689,0.0322,0.5317,0.9455,0.005,1.0,3.0,0.3184,0.003,1.1407,-0.0769,-0.4728,0.388,0.2011,1.0,2.0,0.2957,0.2439,-37.3351,37.0,0.3645,3.1291
2019-04-15,516,-0.1071,0.0939,-0.4917,0.3357,-0.6392,0.516,0.0309,0.9793,23.0,0.9948,7.0,0.0012,0.0012,0.5,8.5057,0.1689,0.0322,0.5317,0.9455,0.005,1.0,3.0,0.3184,0.003,1.1407,-0.0769,-0.4728,0.388,0.2011,1.0,2.0,0.2957,0.2439,-37.3351,37.0,0.3645,3.1291
2019-04-16,516,-0.1062,0.0942,-0.4934,0.3383,-0.64,0.5188,0.0324,0.9799,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6029,0.1661,0.0314,0.5376,0.9702,0.0068,1.0,3.0,0.3171,0.003,1.0979,-0.1294,-0.4724,0.3952,0.1956,1.0,2.0,0.2974,0.2329,-37.3201,37.0,0.3657,3.1433
2019-04-17,516,-0.1061,0.0943,-0.4936,0.3387,-0.6401,0.5192,0.0326,0.98,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6156,0.1657,0.0313,0.5383,0.9738,0.0071,1.0,3.0,0.3169,0.003,1.0916,-0.1371,-0.4723,0.3962,0.1948,1.0,2.0,0.2976,0.2313,-37.3181,37.0,0.3659,3.1454
2019-04-18,516,-0.1061,0.0943,-0.4936,0.3387,-0.6401,0.5192,0.0326,0.98,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6156,0.1657,0.0313,0.5383,0.9738,0.0071,1.0,3.0,0.3169,0.003,1.0916,-0.1371,-0.4723,0.3962,0.1948,1.0,2.0,0.2976,0.2313,-37.3181,37.0,0.3659,3.1454
2019-04-19,516,-0.1061,0.0943,-0.4936,0.3387,-0.6401,0.5192,0.0326,0.98,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6156,0.1657,0.0313,0.5383,0.9738,0.0071,1.0,3.0,0.3169,0.003,1.0916,-0.1371,-0.4723,0.3962,0.1948,1.0,2.0,0.2976,0.2313,-37.3181,37.0,0.3659,3.1454
2019-04-20,516,-0.1061,0.0943,-0.4936,0.3387,-0.6401,0.5192,0.0326,0.98,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6156,0.1657,0.0313,0.5383,0.9738,0.0071,1.0,3.0,0.3169,0.003,1.0916,-0.1371,-0.4723,0.3962,0.1948,1.0,2.0,0.2976,0.2313,-37.3181,37.0,0.3659,3.1454
2019-04-21,516,-0.1061,0.0943,-0.4936,0.3387,-0.6401,0.5192,0.0326,0.98,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6156,0.1657,0.0313,0.5383,0.9738,0.0071,1.0,3.0,0.3169,0.003,1.0916,-0.1371,-0.4723,0.3962,0.1948,1.0,2.0,0.2976,0.2313,-37.3181,37.0,0.3659,3.1454
2019-04-22,516,-0.1061,0.0943,-0.4936,0.3387,-0.6401,0.5192,0.0326,0.98,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6156,0.1657,0.0313,0.5383,0.9738,0.0071,1.0,3.0,0.3169,0.003,1.0916,-0.1371,-0.4723,0.3962,0.1948,1.0,2.0,0.2976,0.2313,-37.3181,37.0,0.3659,3.1454
2019-04-23,516,-0.1053,0.0951,-0.4948,0.3408,-0.6407,0.5214,0.0337,0.9804,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6764,0.1634,0.0307,0.5419,0.9934,0.0086,1.0,3.0,0.3162,0.0031,1.0573,-0.1786,-0.4718,0.402,0.1905,1.0,2.0,0.2986,0.2227,-37.3089,37.0,0.3669,3.1568
2019-04-24,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6605,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.067,-0.1669,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-04-25,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6605,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.067,-0.1669,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-04-26,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6605,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.067,-0.1669,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-04-27,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6605,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.067,-0.1669,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-04-28,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6605,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.067,-0.1669,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-04-29,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6605,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.067,-0.1669,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-04-30,516,-0.1048,0.0958,-0.4953,0.342,-0.641,0.5226,0.0343,0.9806,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.7051,0.162,0.0303,0.5435,1.0044,0.0094,1.0,3.0,0.3159,0.0031,1.0378,-0.202,-0.4715,0.4053,0.188,1.0,2.0,0.2991,0.218,-37.3045,37.0,0.3674,3.1633
2019-05-01,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6604,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.0671,-0.1668,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-05-02,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6604,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.0671,-0.1668,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-05-03,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6604,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.0671,-0.1668,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-05-04,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6604,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.0671,-0.1668,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-05-05,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6604,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.0671,-0.1668,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-05-06,516,-0.1055,0.0948,-0.4945,0.3402,-0.6405,0.5208,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6604,0.164,0.0309,0.541,0.9879,0.0081,1.0,3.0,0.3164,0.0031,1.0671,-0.1668,-0.472,0.4004,0.1917,1.0,2.0,0.2984,0.2251,-37.3113,37.0,0.3666,3.1535
2019-05-07,516,-0.1048,0.0957,-0.4953,0.3418,-0.6409,0.5225,0.0342,0.9806,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.7014,0.1622,0.0304,0.5433,1.0029,0.0093,1.0,3.0,0.316,0.0031,1.0405,-0.1987,-0.4716,0.4048,0.1883,1.0,2.0,0.2991,0.2186,-37.3051,37.0,0.3674,3.1624
2019-05-08,516,-0.1061,0.0943,-0.4937,0.3387,-0.6401,0.5193,0.0326,0.98,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6158,0.1657,0.0313,0.5383,0.9739,0.0071,1.0,3.0,0.3169,0.003,1.0915,-0.1373,-0.4723,0.3963,0.1948,1.0,2.0,0.2976,0.2312,-37.3181,37.0,0.3659,3.1454
2019-05-11,516,-0.1061,0.0943,-0.4937,0.3387,-0.6401,0.5193,0.0326,0.98,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6158,0.1657,0.0313,0.5383,0.9739,0.0071,1.0,3.0,0.3169,0.003,1.0915,-0.1373,-0.4723,0.3963,0.1948,1.0,2.0,0.2976,0.2312,-37.3181,37.0,0.3659,3.1454
2019-05-14,516,-0.1055,0.0948,-0.4945,0.3403,-0.6406,0.5209,0.0334,0.9803,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6629,0.1639,0.0308,0.5411,0.9887,0.0082,1.0,3.0,0.3163,0.0031,1.0656,-0.1686,-0.472,0.4006,0.1915,1.0,2.0,0.2984,0.2248,-37.3109,37.0,0.3666,3.154
2019-05-15,516,-0.1059,0.0944,-0.4939,0.3391,-0.6402,0.5197,0.0328,0.9801,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6301,0.1652,0.0312,0.5392,0.9782,0.0074,1.0,3.0,0.3167,0.003,1.084,-0.1463,-0.4722,0.3975,0.1939,1.0,2.0,0.2978,0.2294,-37.3159,37.0,0.3661,3.1479
2019-05-16,516,-0.1059,0.0944,-0.4939,0.3391,-0.6402,0.5197,0.0328,0.9801,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6301,0.1652,0.0312,0.5392,0.9782,0.0074,1.0,3.0,0.3167,0.003,1.084,-0.1463,-0.4722,0.3975,0.1939,1.0,2.0,0.2978,0.2294,-37.3159,37.0,0.3661,3.1479
2019-05-17,516,-0.1059,0.0944,-0.4939,0.3391,-0.6402,0.5197,0.0328,0.9801,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6301,0.1652,0.0312,0.5392,0.9782,0.0074,1.0,3.0,0.3167,0.003,1.084,-0.1463,-0.4722,0.3975,0.1939,1.0,2.0,0.2978,0.2294,-37.3159,37.0,0.3661,3.1479
2019-05-18,516,-0.1059,0.0944,-0.4939,0.3391,-0.6402,0.5197,0.0328,0.9801,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6301,0.1652,0.0312,0.5392,0.9782,0.0074,1.0,3.0,0.3167,0.003,1.084,-0.1463,-0.4722,0.3975,0.1939,1.0,2.0,0.2978,0.2294,-37.3159,37.0,0.3661,3.1479
2019-05-19,516,-0.1059,0.0944,-0.4939,0.3391,-0.6402,0.5197,0.0328,0.9801,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6301,0.1652,0.0312,0.5392,0.9782,0.0074,1.0,3.0,0.3167,0.003,1.084,-0.1463,-0.4722,0.3975,0.1939,1.0,2.0,0.2978,0.2294,-37.3159,37.0,0.3661,3.1479
2019-05-20,516,-0.1059,0.0944,-0.4939,0.3391,-0.6402,0.5197,0.0328,0.9801,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6301,0.1652,0.0312,0.5392,0.9782,0.0074,1.0,3.0,0.3167,0.003,1.084,-0.1463,-0.4722,0.3975,0.1939,1.0,2.0,0.2978,0.2294,-37.3159,37.0,0.3661,3.1479
2019-05-21,516,-0.1053,0.095,-0.4947,0.3406,-0.6406,0.5212,0.0336,0.9804,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6712,0.1636,0.0307,0.5416,0.9916,0.0084,1.0,3.0,0.3162,0.0031,1.0605,-0.1747,-0.4719,0.4015,0.1909,1.0,2.0,0.2986,0.2235,-37.3097,37.0,0.3668,3.1557
2019-05-22,516,-0.1056,0.0947,-0.4943,0.3399,-0.6405,0.5206,0.0332,0.9802,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6536,0.1643,0.0309,0.5406,0.9856,0.008,1.0,3.0,0.3164,0.0031,1.071,-0.1621,-0.472,0.3997,0.1922,1.0,2.0,0.2982,0.2261,-37.3123,37.0,0.3665,3.1522
2019-05-24,516,-0.1056,0.0947,-0.4943,0.3399,-0.6405,0.5206,0.0332,0.9802,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6536,0.1643,0.0309,0.5406,0.9856,0.008,1.0,3.0,0.3164,0.0031,1.071,-0.1621,-0.472,0.3997,0.1922,1.0,2.0,0.2982,0.2261,-37.3123,37.0,0.3665,3.1522
2019-05-26,516,-0.1056,0.0947,-0.4943,0.3399,-0.6405,0.5206,0.0332,0.9802,23.0,0.9948,7.0,0.0001,0.0001,0.5,8.6536,0.1643,0.0309,0.5406,0.9856,0.008,1.0,3.0,0.3164,0.0031,1.071,-0.1621,-0.472,0.3997,0.1922,1.0,2.0,0.2982,0.2261,-37.3123,37.0,0.3665,3.1522
